timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-20T12:44:15.971Z,ml_model_training,3cfb232c-7c1f-4f1d-a0c2-081b73044266,01c1cd97-9543-4c3f-8e3e-b435e634adf7,2.703,0.00010206424431787133,0.00003775961683976002,35.90300082591539,0,10,0.00016570542663411512,0,0.000049166666666666665,0.00021487209330078177,Unknown,IN,,,,Microsoft Windows 11 Home Single Language-10.0.26100,,1.0.0-nodejs,12,Gen Intel® Core™ i5-1235U,0,,,,16,machine,N,1
2025-08-20T12:44:21.928Z,ml_model_inference,2018c9fb-8018-4baf-bef5-dbcb18818f62,d09ad405-9a3d-4ab0-a1a1-606cf6879162,0.004,0.0000075357284001985515,0.001883932100049638,46.942062739601795,0,10,0.000013078580257727945,0,0.0000027861111111111113,0.000015864691368839056,Unknown,IN,,,,Microsoft Windows 11 Home Single Language-10.0.26100,,1.0.0-nodejs,12,Gen Intel® Core™ i5-1235U,0,,,,16,machine,N,1
2025-08-20T12:44:27.661Z,api_expensive_endpoint,2ec16d50-2a8c-4caa-b81c-c9c4507243e6,3ec47b10-18ab-4a5c-8ca3-2b25fa923e9b,0.221,0.000008918182137131164,0.00004035376532638536,44.60132575757576,0,10,0.000015389009177586077,0,0.000003386111111111111,0.000018775120288697188,Unknown,IN,,,,Microsoft Windows 11 Home Single Language-10.0.26100,,1.0.0-nodejs,12,Gen Intel® Core™ i5-1235U,0,,,,16,machine,N,1
2025-08-20T12:44:33.361Z,api_expensive_endpoint,190937ba-975f-468b-a2a7-9f53e583b141,65d486f5-f339-4289-8dcb-8132ba347746,0.219,0.00000857990565222189,0.000039177651380008635,35.33513405362145,0,10,0.000014682403712280006,0,0.0000033805555555555555,0.00001806295926783556,Unknown,IN,,,,Microsoft Windows 11 Home Single Language-10.0.26100,,1.0.0-nodejs,12,Gen Intel® Core™ i5-1235U,0,,,,16,machine,N,1
2025-08-20T12:44:39.236Z,api_expensive_endpoint,cf45c061-14a7-4244-a1d5-d7bf9e158116,d4965122-ac30-4160-865a-00f2ba6636a9,0.219,0.000008976782205099874,0.00004098987308264783,40.99689681923972,0,10,0.00001551515551950851,0,0.0000033833333333333337,0.00001889848885284184,Unknown,IN,,,,Microsoft Windows 11 Home Single Language-10.0.26100,,1.0.0-nodejs,12,Gen Intel® Core™ i5-1235U,0,,,,16,machine,N,1
2025-08-20T12:44:44.769Z,batch_data_processing_job,ba1e595f-fed3-456d-a6ff-1bf5a6058881,75729912-7fd3-4e89-8db0-3d2cb02254d8,0.009,0.00011051323456883424,0.012279248285426028,45.80478301760043,0,10,0.0001909677745308791,0,0.000041691666666666666,0.00023265944119754578,Unknown,IN,,,,Microsoft Windows 11 Home Single Language-10.0.26100,,1.0.0-nodejs,12,Gen Intel® Core™ i5-1235U,0,,,,16,machine,N,1
2025-08-20T12:44:50.102Z,utility_wrapper_demo,4468a1ea-35f3-499b-a090-65f683c62906,898c976b-b410-4d26-bcd4-725e66da755d,0.016,0.00010842836375108977,0.00677677273444311,44.73012734688794,0,10,0.00018656190614264512,0,0.000041708333333333335,0.00022827023947597847,Unknown,IN,,,,Microsoft Windows 11 Home Single Language-10.0.26100,,1.0.0-nodejs,12,Gen Intel® Core™ i5-1235U,0,,,,16,machine,N,1
